image,caption,captions_number,id
2812125355_5e11a76533.jpg,The little boy wearing the blue shirt is eating with chopsticks .,14969,2993
2812590023_50182bc417.jpg,A Budweiser-sponsored race car accelerates quickly with smoke behind it .,14970,2994
2812590023_50182bc417.jpg,A dragster is taking off and leaving a huge trail of smoke behind him .,14971,2994
2812590023_50182bc417.jpg,A man is photographing a Budweiser sprint car at a speedway smoking its tires .,14972,2994
2812590023_50182bc417.jpg,Red racing car on track blowing smoke,14973,2994
2812590023_50182bc417.jpg,Smoke is spewing out of the back of a red race car on a racetrack .,14974,2994
2813033949_e19fa08805.jpg,A black and white dog jumping for a ball .,14975,2995
2813033949_e19fa08805.jpg,A black and white dog jumps for a tennis ball .,14976,2995
2813033949_e19fa08805.jpg,A white and black dog is jumping in the air trying to catch a tennis ball .,14977,2995
2813033949_e19fa08805.jpg,A white and black dog is playing with a tennis ball near flowers .,14978,2995
2813033949_e19fa08805.jpg,There is a white and black dog jumping off the ground trying to catch a ball .,14979,2995
2813588204_69fe7deb14.jpg,Two brown dogs race on a track .,14980,2996
2813588204_69fe7deb14.jpg,Two dogs are racing and have muzzles on their mouths .,14981,2996
2813588204_69fe7deb14.jpg,two dogs race around the course .,14982,2996
2813588204_69fe7deb14.jpg,Two dogs wearing racing equipment are running on muddy ground .,14983,2996
2813588204_69fe7deb14.jpg,Two racing dogs run in the mud .,14984,2996
2813784259_d201044d71.jpg,A boy wearing a white headband is kicking a soccer ball down the field .,14985,2997
2813784259_d201044d71.jpg,A player kicks the soccer ball from the corner of the field .,14986,2997
2813784259_d201044d71.jpg,A soccer game is going on at sundown .,14987,2997
2813784259_d201044d71.jpg,A soccer player is kicking a soccer ball .,14988,2997
2813784259_d201044d71.jpg,"At dusk , a soccer player kicks the ball off the sidelines .",14989,2997
2813992915_f732cf8539.jpg,A man is doing tricks on a bicycle on ramps in front of a crowd .,14990,2998
2813992915_f732cf8539.jpg,A man on a bike executes a jump as part of a competition while the crowd watches .,14991,2998
2813992915_f732cf8539.jpg,A man rides a yellow bike over a ramp while others watch .,14992,2998
2813992915_f732cf8539.jpg,Bike rider jumping obstacles .,14993,2998
2813992915_f732cf8539.jpg,Bmx biker Jumps off of ramp,14994,2998
2814028429_561a215259.jpg,A boy balances on something inflatable,14995,2999
2814028429_561a215259.jpg,A boy tries to keep his balance while standing on two floating devices while two others watch .,14996,2999
2814028429_561a215259.jpg,A kid wearing safety gear stands on some material in the water .,14997,2999
2814028429_561a215259.jpg,Little kids play in the water while their friend poses on top of their raft .,14998,2999
2814028429_561a215259.jpg,There are two children in the water and one balancing on a float and they are all wearing helmets .,14999,2999
2814037463_74de97da86.jpg,A woman has a finger pointing in her face .,15000,3000
2814037463_74de97da86.jpg,"A woman sits at a table near a window , with a plate and glass in front of her .",15001,3000
2814037463_74de97da86.jpg,A woman sitting down to have a meal is being pointed at .,15002,3000
2814037463_74de97da86.jpg,A woman wearing a floral dress sits as a finger is pointed at her .,15003,3000
2814037463_74de97da86.jpg,"On the left , a hand points to a surprised looking woman with short hair sitting at a table in front of a window",15004,3000
281419391_522557ce27.jpg,A black race car spins its tires while smoke comes out .,15005,3001
281419391_522557ce27.jpg,A black race car starts up in front of a crowd of people .,15006,3001
281419391_522557ce27.jpg,A broken down car during a race,15007,3001
281419391_522557ce27.jpg,Race car smoking very badly on the racetrack .,15008,3001
281419391_522557ce27.jpg,Red Bull-branded race car leaves smoke behind it in front of a crowd .,15009,3001
2814406547_a237ef0122.jpg,A man in a colorful outfit stands over a trashcan outdoors .,15010,3002
2814406547_a237ef0122.jpg,A man in a robe leaning against a trashcan and watching pedestrians .,15011,3002
2814406547_a237ef0122.jpg,A man wears a floral bathroom as he stands over a trashcan .,15012,3002
2814406547_a237ef0122.jpg,A person wearing clothes with a floral pattern leans on a trashcan cage .,15013,3002
2814406547_a237ef0122.jpg,person wearing a flowered robe holding a cup of coffee leaning on trashcan,15014,3002
2815256108_fc1302117d.jpg,"Two men are standing beside a sign that says "" Jesus or hell "" .",15015,3003
2815256108_fc1302117d.jpg,Two men are standing in front of a protest sign resting on a red electric box .,15016,3003
2815256108_fc1302117d.jpg,"Two men are talking on the street ; one is pointing at a sign that says "" Jesus or Hell "" beneath a red box , and the other is standing there listening .",15017,3003
2815256108_fc1302117d.jpg,"Two men discuss a sign that says "" Jesus or Hell "" .",15018,3003
2815256108_fc1302117d.jpg,Two men talking by a red box and a poster,15019,3003
2815745115_c8479d560c.jpg,A carnival worker surrounded by stuffed animals .,15020,3004
2815745115_c8479d560c.jpg,A woman wearing a striped top stands near the stuffed animal prizes .,15021,3004
2815745115_c8479d560c.jpg,Lady in a stuffed animal store .,15022,3004
2815745115_c8479d560c.jpg,Woman wearing black and white striped shirt standing amongst stuffed animals hanging and on a shelf .,15023,3004
2815745115_c8479d560c.jpg,Woman with stuffed animal display .,15024,3004
2815755985_0fa55544c0.jpg,A blonde-haired girl plays on a blown-up bouncy toy .,15025,3005
2815755985_0fa55544c0.jpg,A little blonde girl crawling into a blue inflatable bouncy house .,15026,3005
2815755985_0fa55544c0.jpg,A smiling blond girl crawling into a moonwalk .,15027,3005
2815755985_0fa55544c0.jpg,A young blond girl in a blue bouncy house .,15028,3005
2815755985_0fa55544c0.jpg,A young girl laying on a blue inflatable toy,15029,3005
2815788792_d226215d10.jpg,A dog jumping upside down in front of a man .,15030,3006
2815788792_d226215d10.jpg,A man demonstrating his black and white dog performing a back flip .,15031,3006
2815788792_d226215d10.jpg,A man in a white t-shirt watching a dog do a back flip,15032,3006
2815788792_d226215d10.jpg,A man standing behind a small black and white dog doing a back flip .,15033,3006
2815788792_d226215d10.jpg,"Dog jumps backwards , doing trick with man outdoors .",15034,3006
2816259113_461f8dedb0.jpg,A dog goes through an obstacle course while his owner runs beside him .,15035,3007
2816259113_461f8dedb0.jpg,A dog owner is running alongside his pet while the pet avoids obstacles on a course .,15036,3007
2816259113_461f8dedb0.jpg,A man and a dog navigate an obstacle course .,15037,3007
2816259113_461f8dedb0.jpg,a man runs with his dog at a dog show .,15038,3007
2816259113_461f8dedb0.jpg,Man in red shirt watches dog on an agility course .,15039,3007
2817230861_d27341dec0.jpg,Two female beach volleyball players face off at the net with the Beijing Olympics logo visible in the background .,15040,3008
2817230861_d27341dec0.jpg,two female volleyball players try to hit the ball .,15041,3008
2817230861_d27341dec0.jpg,Two woman playing beach volleyball .,15042,3008
2817230861_d27341dec0.jpg,Two women in skimpy outfits play sand volleyball .,15043,3008
2817230861_d27341dec0.jpg,Two women play volleyball on the sand .,15044,3008
281754914_bc8119a0ed.jpg,A boy in a yellow polo standing in tall grass,15045,3009
281754914_bc8119a0ed.jpg,A kid hides from the camera in the overgrown bushes .,15046,3009
281754914_bc8119a0ed.jpg,A little boy standing in very tall green grass .,15047,3009
281754914_bc8119a0ed.jpg,Boy in striped shirt standing among the tall grasses .,15048,3009
281754914_bc8119a0ed.jpg,"The little boy in a yellow , striped shirt stands in some tall grass .",15049,3009
2817847072_5eb3bc30ac.jpg,A boy in a soccer uniform running in a field during a game .,15050,3010
2817847072_5eb3bc30ac.jpg,A boy in a soccer uniform running on a field,15051,3010
2817847072_5eb3bc30ac.jpg,A boy in green and white looks alert during a soccer game .,15052,3010
2817847072_5eb3bc30ac.jpg,A soccer player is running on the field,15053,3010
2817847072_5eb3bc30ac.jpg,A soccer player running on the field .,15054,3010
2818735880_68b3dfe1f5.jpg,brown dogs are running down a trail,15055,3011
2818735880_68b3dfe1f5.jpg,A group of dogs runs down a path through dry grass and bushes .,15056,3011
2818735880_68b3dfe1f5.jpg,A pack of dogs are running away down a trail .,15057,3011
2818735880_68b3dfe1f5.jpg,Five brown dogs are walking down a grassy path .,15058,3011
2818735880_68b3dfe1f5.jpg,Many dogs are running the same way in a field .,15059,3011
2819254573_9ecb5f4d5e.jpg,A child is yelling whilst on a roller coaster,15060,3012
2819254573_9ecb5f4d5e.jpg,"A happy , excited boy on a roller coaster .",15061,3012
2819254573_9ecb5f4d5e.jpg,A kid is yelling while on a roller coaster .,15062,3012
2819254573_9ecb5f4d5e.jpg,A young boy screams on a roller coaster .,15063,3012
2819254573_9ecb5f4d5e.jpg,The blonde boy is riding roller-coaster with his mouth wide open .,15064,3012
282116218_7fd7583d6e.jpg,A black dog running through a grassy yard carrying a large ball in its mouth .,15065,3013
282116218_7fd7583d6e.jpg,A black dog runs with a ball in its mouth .,15066,3013
282116218_7fd7583d6e.jpg,A dog runs in a yard with a deflated ball in its mouth .,15067,3013
282116218_7fd7583d6e.jpg,a dog runs with a volleyball .,15068,3013
282116218_7fd7583d6e.jpg,The black dog is carrying a blue and white ball in its mouth .,15069,3013
282131366_5f9a39c43c.jpg,A woman is attempting to walk a tightrope with onlookers nearby a rocky shored lake reflecting sun .,15070,3014
282131366_5f9a39c43c.jpg,A woman is walking on a rope by a lack as the sunsets .,15071,3014
282131366_5f9a39c43c.jpg,A woman leaning to her right as the sun sets .,15072,3014
282131366_5f9a39c43c.jpg,Girl regains composure in a sunset with a man in the background,15073,3014
282131366_5f9a39c43c.jpg,The woman is dancing on the shore of a lake at dusk .,15074,3014
2822148499_eaa46c99d4.jpg,A brown and white dog is looking at a tennis ball floating in a pool .,15075,3015
2822148499_eaa46c99d4.jpg,a brown and white dog looking into a pool at a tennis ball .,15076,3015
2822148499_eaa46c99d4.jpg,A brown and white dog walks down a ramp toward a pool of water in which a green tennis ball floats .,15077,3015
2822148499_eaa46c99d4.jpg,A dog descends a ramp into the pool to get a tennis ball .,15078,3015
2822148499_eaa46c99d4.jpg,A dog looking at a tennis ball floating in a pool .,15079,3015
2822290399_97c809d43b.jpg,A small white dog has on a leash and is walking next to a fence .,15080,3016
2822290399_97c809d43b.jpg,A white dog is walking down a dirt road .,15081,3016
2822290399_97c809d43b.jpg,"A white dog runs along a path , trailing a leash .",15082,3016
2822290399_97c809d43b.jpg,A white dog with a loose leash is on a dirt road,15083,3016
2822290399_97c809d43b.jpg,A white puppy walks down a dirt path trailing his leash on the ground behind him .,15084,3016
2822891602_ff61df2ece.jpg,A boy in an orange snorkel mask swims underwater .,15085,3017
2822891602_ff61df2ece.jpg,A kid is diving underwater while wearing swim gear and orange goggles .,15086,3017
2822891602_ff61df2ece.jpg,Boy swims underwater with orange mask on .,15087,3017
2822891602_ff61df2ece.jpg,The boy in red goggles swims underwater .,15088,3017
2822891602_ff61df2ece.jpg,The little boy swims under the water .,15089,3017
2823075967_be4c350e9e.jpg,A black and white dog is playing with a tan dog .,15090,3018
2823075967_be4c350e9e.jpg,The black and white dog is biting the brown and white dog .,15091,3018
2823075967_be4c350e9e.jpg,Two dogs appear to be kissing with one another on flat ground .,15092,3018
2823075967_be4c350e9e.jpg,Two dogs either fighting or playing together .,15093,3018
2823075967_be4c350e9e.jpg,Two dogs play around at nighttime .,15094,3018
2823200990_7b02b7cc36.jpg,A boy jumping off a chair .,15095,3019
2823200990_7b02b7cc36.jpg,A boy jumps high indoors while a woman sleeps on a nearby couch .,15096,3019
2823200990_7b02b7cc36.jpg,A little boy with brown hair jumped off of a brown chair onto the floor .,15097,3019
2823200990_7b02b7cc36.jpg,A young boy becomes airborne in a family room setting while a woman rests behind him .,15098,3019
2823200990_7b02b7cc36.jpg,A young boy jumping off a chair,15099,3019
2823575468_15f6c345fc.jpg,A boy in blue shorts running on a concrete surface while holding goggles .,15100,3020
2823575468_15f6c345fc.jpg,A wet boy carrying goggles runs .,15101,3020
2823575468_15f6c345fc.jpg,A young boy runs barefoot while wearing a blue swimsuit .,15102,3020
2823575468_15f6c345fc.jpg,Boy wearing swim trunks holding goggles and running,15103,3020
2823575468_15f6c345fc.jpg,The young athlete completes the swimming portion of the race .,15104,3020
2824004868_1fc0a81173.jpg,A girl is outside a house with a pink hula hoop spinning around her upper leg .,15105,3021
2824004868_1fc0a81173.jpg,A girl poses on a shady driveway .,15106,3021
2824004868_1fc0a81173.jpg,A girl stands in a driveway .,15107,3021
2824004868_1fc0a81173.jpg,A young girl stands barefoot on a driveway and uses a hula-hoop .,15108,3021
2824004868_1fc0a81173.jpg,Child playing with a hula hoop on a cement driveway in housing alotment .,15109,3021
2824401212_8da8ab99d6.jpg,A crowd of people socializing at night .,15110,3022
2824401212_8da8ab99d6.jpg,A girl in an orange jacket talks on the phone while another girl smokes .,15111,3022
2824401212_8da8ab99d6.jpg,A woman in an orange jacket is talking on her cellphone .,15112,3022
2824401212_8da8ab99d6.jpg,A woman wearing orange stands in a crowd and talks on the phone .,15113,3022
2824401212_8da8ab99d6.jpg,The woman in orange talks on a cellphone whist standing in front of the woman who is smoking a cigarette .,15114,3022
